"did", "sht_temperature", "bmp_temperature", "illuminance", "bmp_pressure", "sht_humidity", "battery_voltage", "charge_flags_charge", "charge_flags_fault", "solar_voltage", "wind_direction", "wind_speed", "date", "rate"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Feb 13 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Feb 14 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Feb 15 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Feb 16 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Feb 17 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Feb 18 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Wed Feb 19 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Feb 20 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Feb 21 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Feb 22 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Feb 23 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Feb 24 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Feb 25 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","133","133","133","133","133","133","133","133","-999","-999","-999","Wed Feb 26 2014 00:00:00 GMT-0500 (EST)","20"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Feb 27 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Feb 28 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Mar 01 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Mar 02 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Mar 03 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Mar 04 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Wed Mar 05 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Mar 06 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Mar 07 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Mar 08 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Mar 09 2014 00:00:00 GMT-0500 (EST)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Mar 10 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Mar 11 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Wed Mar 12 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Mar 13 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Mar 14 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Mar 15 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Mar 16 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Mar 17 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Mar 18 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Wed Mar 19 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Mar 20 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Mar 21 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Mar 22 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Mar 23 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Mar 24 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","1358","1358","1358","0","1358","1358","1358","-999","-999","-999","Tue Mar 25 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4324","4324","4324","0","4324","4324","4324","-999","-999","-999","Wed Mar 26 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4324","4324","4324","0","4324","4324","4324","-999","-999","-999","Thu Mar 27 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4313","4313","4313","0","4313","4313","4313","-999","-999","-999","Fri Mar 28 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4316","4316","4316","0","4316","4316","4316","-999","-999","-999","Sat Mar 29 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4315","4315","4315","0","4315","4315","4315","-999","-999","-999","Sun Mar 30 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4324","4324","4324","0","4324","4324","4324","-999","-999","-999","Mon Mar 31 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4310","4310","4310","0","4310","4310","4310","-999","-999","-999","Tue Apr 01 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","1278","1278","1278","0","1278","1278","1278","-999","-999","-999","Wed Apr 02 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Apr 03 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Apr 04 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Apr 05 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Apr 06 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Apr 07 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Apr 08 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","3244","3244","3244","0","3244","3244","3244","-999","-999","-999","Wed Apr 09 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4323","4323","4323","0","4323","4323","4323","-999","-999","-999","Thu Apr 10 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4303","4303","4303","0","4303","4303","4303","-999","-999","-999","Fri Apr 11 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4261","4260","4261","0","4260","4260","4260","-999","-999","-999","Sat Apr 12 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4279","4278","4279","0","4278","4278","4278","-999","-999","-999","Sun Apr 13 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4297","4297","4297","0","4297","4297","4297","-999","-999","-999","Mon Apr 14 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","3768","3768","3768","0","3768","3768","3768","-999","-999","-999","Tue Apr 15 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4313","4313","4313","0","4313","4312","4312","-999","-999","-999","Wed Apr 16 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4314","4314","4314","0","4314","4315","4315","-999","-999","-999","Thu Apr 17 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4313","4313","4313","0","4313","4313","4313","-999","-999","-999","Fri Apr 18 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4306","4306","4306","0","4306","4306","4306","-999","-999","-999","Sat Apr 19 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4312","4312","4312","0","4312","4312","4312","-999","-999","-999","Sun Apr 20 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4295","4295","4295","0","4295","4295","4295","-999","-999","-999","Mon Apr 21 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4298","4298","4298","0","4298","4298","4298","-999","-999","-999","Tue Apr 22 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4309","4309","4309","0","4309","4309","4309","-999","-999","-999","Wed Apr 23 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4301","4301","4301","0","4301","4301","4301","-999","-999","-999","Thu Apr 24 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4307","4307","4307","0","4307","4307","4307","-999","-999","-999","Fri Apr 25 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4311","4311","4311","0","4311","4311","4311","-999","-999","-999","Sat Apr 26 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4312","4312","4312","0","4312","4312","4312","-999","-999","-999","Sun Apr 27 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4295","4295","4295","0","4295","4295","4295","-999","-999","-999","Mon Apr 28 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","2206","2206","2206","0","2206","2206","2206","-999","-999","-999","Tue Apr 29 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","1356","1356","1356","0","1356","1356","1356","-999","-999","-999","Wed Apr 30 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4136","4136","4136","0","4136","4136","4136","-999","-999","-999","Thu May 01 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","1582","1582","1582","0","1582","1582","1582","-999","-999","-999","Fri May 02 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4286","4286","4286","0","4286","4286","4286","-999","-999","-999","Sat May 03 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4289","4289","4289","0","4289","4289","4289","-999","-999","-999","Sun May 04 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4261","4261","4261","0","4261","4261","4261","-999","-999","-999","Mon May 05 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4293","4293","4293","0","4293","4293","4293","-999","-999","-999","Tue May 06 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4291","4291","4291","0","4291","4291","4291","-999","-999","-999","Wed May 07 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4297","4297","4297","0","4297","4297","4297","-999","-999","-999","Thu May 08 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4301","4301","4301","0","4301","4301","4301","-999","-999","-999","Fri May 09 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4281","4281","4281","0","4281","4281","4281","-999","-999","-999","Sat May 10 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4280","4280","4280","0","4280","4280","4280","-999","-999","-999","Sun May 11 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4268","4268","4268","0","4268","4268","4268","-999","-999","-999","Mon May 12 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4300","4300","4300","0","4300","4300","4300","-999","-999","-999","Tue May 13 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4301","4301","4301","0","4301","4301","4301","-999","-999","-999","Wed May 14 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4289","4289","4289","0","4289","4289","4289","-999","-999","-999","Thu May 15 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4287","4287","4287","0","4287","4287","4287","-999","-999","-999","Fri May 16 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4268","4268","4268","0","4268","4268","4268","-999","-999","-999","Sat May 17 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4298","4298","4298","0","4298","4298","4298","-999","-999","-999","Sun May 18 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4287","4287","4287","0","4287","4287","4287","-999","-999","-999","Mon May 19 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4265","4265","4265","0","4265","4265","4265","-999","-999","-999","Tue May 20 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4246","4246","4246","0","4246","4246","4246","-999","-999","-999","Wed May 21 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4247","4246","4247","0","4246","4246","4246","-999","-999","-999","Thu May 22 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4291","4291","4291","0","4291","4291","4291","-999","-999","-999","Fri May 23 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4299","4299","4299","0","4299","4299","4299","-999","-999","-999","Sat May 24 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4295","4295","4295","0","4295","4295","4295","-999","-999","-999","Sun May 25 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4293","4293","4293","0","4293","4293","4293","-999","-999","-999","Mon May 26 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4295","4295","4295","0","4295","4295","4295","-999","-999","-999","Tue May 27 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4305","4305","4305","0","4305","4305","4305","-999","-999","-999","Wed May 28 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4303","4303","4303","0","4303","4303","4303","-999","-999","-999","Thu May 29 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4301","4301","4301","0","4301","4301","4301","-999","-999","-999","Fri May 30 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4302","4302","4302","0","4302","4302","4302","-999","-999","-999","Sat May 31 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4296","4296","4296","0","4296","4296","4296","-999","-999","-999","Sun Jun 01 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4292","4292","4292","0","4292","4292","4292","-999","-999","-999","Mon Jun 02 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4287","4287","4287","0","4287","4287","4287","-999","-999","-999","Tue Jun 03 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4305","4305","4305","0","4305","4305","4305","-999","-999","-999","Wed Jun 04 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4304","4304","4304","0","4304","4304","4304","-999","-999","-999","Thu Jun 05 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4288","4288","4288","0","4288","4288","4288","-999","-999","-999","Fri Jun 06 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4285","4285","4285","0","4285","4285","4285","-999","-999","-999","Sat Jun 07 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4284","4284","4284","0","4284","4284","4284","-999","-999","-999","Sun Jun 08 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4290","4290","4290","0","4290","4290","4290","-999","-999","-999","Mon Jun 09 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4286","4286","4286","0","4286","4286","4286","-999","-999","-999","Tue Jun 10 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4285","4285","4285","0","4285","4285","4285","-999","-999","-999","Wed Jun 11 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4289","4289","4289","0","4289","4289","4289","-999","-999","-999","Thu Jun 12 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4297","4297","4297","0","4297","4297","4297","-999","-999","-999","Fri Jun 13 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4289","4289","4289","0","4289","4289","4289","-999","-999","-999","Sat Jun 14 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4287","4287","4287","0","4287","4287","4287","-999","-999","-999","Sun Jun 15 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4280","4280","4280","0","4280","4280","4280","-999","-999","-999","Mon Jun 16 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4164","4164","4164","0","4164","4164","4164","-999","-999","-999","Tue Jun 17 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4266","4265","4266","0","4265","4264","4265","-999","-999","-999","Wed Jun 18 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","4279","4279","4279","0","4279","4279","4279","-999","-999","-999","Thu Jun 19 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","1525","4263","4262","4263","1525","4263","4262","4262","-999","-999","-999","Fri Jun 20 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4270","4270","4270","4270","4270","4270","4270","4270","-999","-999","-999","Sat Jun 21 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4277","4276","4277","4277","4277","4277","4276","4277","-999","-999","-999","Sun Jun 22 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4276","4276","4276","4277","4277","4277","4276","4276","-999","-999","-999","Mon Jun 23 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4279","4279","4279","4279","4279","4279","4279","4279","-999","-999","-999","Tue Jun 24 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4273","4273","4273","4274","4274","4273","4273","4273","-999","-999","-999","Wed Jun 25 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","1615","1615","1615","1615","1615","1615","1615","1615","-999","-999","-999","Thu Jun 26 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Jun 27 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Jun 28 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Jun 29 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","1509","1509","1509","1509","1509","1509","1509","1509","-999","-999","-999","Mon Jun 30 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4189","4189","4189","4189","4186","4189","4189","4189","-999","-999","-999","Tue Jul 01 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4257","4257","4257","4257","4257","4257","4257","4257","-999","-999","-999","Wed Jul 02 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4262","4262","4262","4262","4262","4262","4262","4262","-999","-999","-999","Thu Jul 03 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","3674","3674","3674","3674","3674","3674","3674","3674","-999","-999","-999","Fri Jul 04 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Jul 05 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","428","428","428","428","428","428","428","428","-999","-999","-999","Sun Jul 06 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","1827","1827","1827","1827","1827","1827","1827","1827","-999","-999","-999","Mon Jul 07 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4264","4264","4264","4264","4264","4264","4264","4264","-999","-999","-999","Tue Jul 08 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","3929","3929","3929","3929","3929","3929","3929","3929","-999","-999","-999","Wed Jul 09 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","2337","2336","2337","2337","2337","2337","2336","2337","-999","-999","-999","Thu Jul 10 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","3132","3131","3132","3132","3132","3132","3131","3131","-999","-999","-999","Fri Jul 11 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4271","4271","4271","4271","4271","4271","4271","4271","-999","-999","-999","Sat Jul 12 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4260","4260","4260","4260","4260","4260","4260","4260","-999","-999","-999","Sun Jul 13 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4257","4257","4258","4258","4258","4258","4257","4257","-999","-999","-999","Mon Jul 14 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4273","4272","4273","4273","4273","4273","4272","4273","-999","-999","-999","Tue Jul 15 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","3506","3506","3506","3506","3506","3506","3506","3506","-999","-999","-999","Wed Jul 16 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","1158","1158","1158","1158","1158","1158","1158","1158","-999","-999","-999","Thu Jul 17 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Jul 18 2014 00:00:00 GMT-0400 (EDT)","-999"
"0x8110","615","615","615","615","615","615","615","615","-999","-999","-999","Sat Jul 19 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4277","4277","4277","4277","4277","4277","4277","4277","-999","-999","-999","Sun Jul 20 2014 00:00:00 GMT-0400 (EDT)","20"
"0x8110","4275","4274","4275","4275","4275","4275","4274","4275","-999","-999","-999","Mon Jul 21 2014 00:00:00 GMT-0400 (EDT)","20"
